year_month_day,BENCHMARK_DELTA_T,BENCHMARK_EPI,BENCHMARK_INSULATION
20210718,0.12865810199851233,0.004424810340969997,95.88707800001318
20210719,0.10430875082370582,0.35189421588740516,95.8870758264865
20210720,0.11752946279445706,0.002786914365096891,95.88710508579625
20210721,0.12329543545663116,0.004806018882482021,95.88708499118279
20210722,0.10511759526991091,0.004366910277276474,95.88705852359385
20210723,0.12656252999674425,0.005360271709541849,95.88713531101162
20210724,0.1376109279310491,0.002724309581826674,95.88712812869325
20210725,0.14883315449034817,0.002825186930167547,95.88708531394323
20210726,0.154122331490343,0.0055696164616165335,95.88711119295158
20210727,0.14818334827693397,0.003741126341265044,95.88712669453338
20210728,0.15461577780338331,0.003782089596134028,95.88705984070194
20210729,0.15991845087255316,0.0038367302731785458,95.88706651574228
20210730,0.14786662213596954,0.004455687050503912,95.88711033327587
20210731,0.13576432884103193,0.002995660423912341,95.88707421446857
20210801,0.1591818923269248,0.004777806395795778,95.88706369781548
20210802,0.1293695935537453,0.004417404470696056,95.88706886059265
20210803,0.14319199998968896,0.0029778610490393473,95.8871170356746
20210804,0.1820370367036336,0.004555226909578778,95.88705932189184
20210805,0.11922067879015007,1.9272809724508988,95.88706544202691
20210806,0.11689248209795461,1.4583625742414006,95.8870543711713
20210807,0.14517407484760314,0.002843453213281464,95.88706503444496
20210808,0.15088583362131225,0.005108391030335042,95.88706832199715
20210809,0.12920869209430852,0.85235475002366,95.88709068849386
20210810,0.13900234116282426,0.1088202596699557,95.88711051366141
20210811,0.12365689612970936,0.006201410697940446,95.88707057251784
20210812,0.1308031700820959,0.004104622971535719,95.88713534087893
20210813,0.14331120774060577,0.002489492532913573,95.8871130730443
20210814,0.14667234204919338,0.0026945591756884824,95.8870727722163
20210815,0.14912587486032441,0.008926327952030988,95.8870821139491
20210816,0.14810573609592137,0.0038488115199288584,95.88714011860867
20210817,0.13108643817974722,0.004835341658545076,95.88706569626241
20210818,0.16354370644474653,0.004377794974061544,95.88713008607692
20210819,0.16075850947417683,0.0032688092100943322,95.88709395628017
20210820,0.1690752706950829,0.003762889090212411,95.88712955617598
20210821,0.1512069486839913,0.004352359907825303,95.88713773966231
20210822,0.15244896355277382,0.005201294855251035,95.8871021515174
20210823,0.16042329075910686,0.014009752202691742,95.88706778053364
20210824,0.15669995104533427,0.004230894084284955,95.88707871979851
20210825,0.10491534664934307,0.0037495666693575912,95.88710282726434
20210826,0.10451732851466462,1.2383113046300787,95.88707294817132
20210827,0.0860201410086606,2.635235774569228,95.88711977166727
20210828,0.14270718180651557,0.006635434780437208,95.88708699154259
20210829,0.15557927297511004,0.009096840397287451,95.88706680477385
20210830,0.15795621436388657,0.5050612286777323,95.887052519446
20210831,0.13418933411592956,1.0201606146274207,95.88713360230832
20210901,0.14155159918601642,1.0238230480797574,95.88706534017876
20210902,0.17648720252348907,64.41955700849984,95.88710586794753
20210903,0.13385518655570908,11.305468906108107,95.88705676522186
20210904,0.15720359624873576,0.029483320865074346,95.88712522774225
20210905,0.16124488827114808,0.034519529709032215,95.8870770364289
20210906,0.1536234857647566,0.039708493283724236,95.8870563825219
20210907,0.14837434419235154,0.01819620263606339,95.88709347133796
20210908,0.1576884934919161,0.01865329178966931,95.88713212385883
20210909,0.15114005596191923,0.010507130660043912,95.88713550089486
20210910,0.16620928171133076,0.014111704450224352,95.88712408753904
20210911,0.16457484425695262,0.017890309515350963,95.88710317740643
20210912,0.1686985301266504,0.03574072982253711,95.88707495213293
20210913,0.16029475993012712,0.029594142425194148,95.8870644619134
20210914,0.15266209036457615,0.018032177533605136,95.88706539404535
20210915,0.16613231320810268,0.014102733978434116,95.88705848189852
20210916,0.16389076868437508,0.015422140031041635,95.88708865075021
20210917,0.16615481861840378,0.023233599377635982,95.88710296633857
20210918,0.16846362115802582,0.0428738890985187,95.88709363875337
20210919,0.16528716003328064,0.03711465766602487,95.88711449486789
20210920,0.16450045235079314,0.04144275808001112,95.88710254069409
20210921,0.166857595893575,0.04475480725246598,95.8871209185691
20210922,0.16361890898572864,0.05467252153459412,95.88711873129418
20210923,0.1642216326863719,0.04363313426649256,95.88712222679128
20210924,0.1681990600540453,0.06129254092564224,95.88711312891945
20210925,0.1562927453493139,0.07270240045098035,95.8870778306768
20210926,0.16541003957352135,0.04805507151719212,95.88708466308765
20210927,0.16475707443031012,0.05009809258142923,95.88709496435794
20210928,0.16492325634971736,0.055261986663645075,95.88711554790797
20210929,0.15350992878688846,0.050248092271503994,95.88714527409789
20210930,0.16539990744366423,0.0676860691235197,95.88706094375274
20211001,0.1681054375471944,0.09167266393134924,95.88708264574501
20211002,0.15181573244831756,0.04671795768830634,95.88712369578411
20211003,0.15080019293901706,0.046051863917200536,95.88711577806663
20211004,0.16460314559620978,0.09855521507695812,95.88712297588705
20211005,0.16437611587860063,0.10183407406388141,95.88705598069281
20211006,0.16060623737695956,0.11698256106632471,95.88713466166578
20211007,0.16248317183091288,0.10677796808809945,95.88707794452175
20211008,0.40491348693594564,108.58036617527115,95.88711578166804
20211009,0.11480752472894921,0.03499752361072751,95.88711139370373
20211010,0.14076793444874008,0.05992613827678724,95.88709080890632
20211011,2.0004028801311997,618.7626331192796,95.88710669801284
20211012,1.5012636339026335,303.3472775052522,95.88710365542931
20211013,1.573209922995475,257.32583641156236,95.88712674579844
20211014,1.6423609988526962,408.4701285895358,95.8870958832333
20211015,1.641477049350132,356.352131846263,95.88709754947624
20211016,0.10793155704659842,0.039850583291336075,95.88711542483094
20211017,0.13934278950450998,0.04745803091267589,95.88705944090067
20211018,1.445895291469225,256.01942488257447,95.88707834819401
20211019,0.8667403611509478,129.55711982205514,95.8871193329303
20211020,0.839932662282296,101.46335241636869,95.88711062015858
20211021,0.22894619065445562,11.849109045520635,95.88704939778887
20211022,1.075081140361058,101.5579949951451,95.88707992510996
20211023,0.10845020061817918,0.030870575630870006,95.88704823148053
20211024,0.13907165782654937,0.028335595938515326,95.88709658968573
20211025,1.5704203863335284,310.34015078762894,95.88709817437277
20211026,1.2766451065004347,182.26829358441984,95.8871246506237
20211027,1.7279790243682174,303.2305529079136,95.88713645065155
20211028,1.6798458186994645,257.3421952734485,95.88711896353968
20211029,1.5772139542666583,241.5140689467162,95.88705950011413
20211030,0.11021145899326755,0.006100491545839759,95.88710851018455
20211031,0.14562943431601738,0.012092912126536248,95.88708725962174
20211101,0.8531737482016967,99.12559908239949,95.88707390278188
20211102,0.5258967143525111,104.42691543384029,95.88712042972797
20211103,0.9909661356305509,224.14159612318136,95.88711549960678
20211104,0.3998634010830609,120.38016184383476,95.88711283668519
20211105,0.6984352295734413,213.47665618548402,95.8870834650465
20211106,0.1188862552557708,0.00971964151114662,95.88709017695635
20211107,0.152982005557803,0.01705711218965007,95.88709484097362
20211108,0.9079257164644261,342.7280382210972,95.88709478078583
20211109,0.781045366466716,374.1234327092891,95.88710440695209
20211110,1.0452179117419724,333.4787101715846,95.8870963634406
20211111,0.9296647609196017,299.11138923502017,95.88710108077498
20211112,1.0652884279143708,343.54154513365216,95.88710594907009
20211113,0.08966388019680699,0.004013587496629043,95.8870700348667
20211114,0.1305420470252917,0.004726805243153649,95.88709042577364
20211115,0.9519998267711701,440.96526682616934,95.88709319816797
20211116,0.925923337514372,413.04720754802355,95.88710111879736
20211117,0.9406413618985753,451.72822391725373,95.88710018878693
20211118,0.9730962406523265,400.1482414066833,95.88710943967408
20211119,1.083642150863216,553.3414533745731,95.88709629916934
20211120,0.10689022034403366,0.0,95.88709613860215
20211121,0.14018464791031543,0.005098295737043373,95.88709598572656
20211122,1.0142030566168752,694.6597484073518,95.88708703241048
20211123,0.9592093077423356,587.6979048426327,95.88708998268203
20211124,1.0341245039379023,495.79442565269784,95.88711494788313
20211125,1.1137035864665323,570.8573466905655,95.88709378958822
20211126,1.1761821980348766,644.3801509375622,95.88711144600126
20211127,0.08756887250667779,5.64587860571919e-05,95.88709504122284
20211128,0.12829816787956755,0.0,95.88710052296848
20211129,1.2261936320758293,978.9208474395888,95.88711459243993
20211130,1.2947094026377102,868.0483932637716,95.88710830115222
20211201,1.1816893030825448,702.4850748444487,95.88709258980326
20211202,1.02400304820928,636.2386129015654,95.88708960016815
20211203,1.0602250843501941,735.9828672719372,95.88708889435813
20211204,0.09879102436226388,6.445483268180396e-05,95.88709830918151
20211205,0.13933469038569485,0.0001606088660628302,95.88708620356165
20211206,1.139593753080487,868.5475075855509,95.88710249557735
20211207,1.1409849592867947,619.8776618444696,95.88709763522132
20211208,1.1632893718106398,607.7899601070384,95.88709427996844
20211209,1.196003570873657,636.3835207070717,95.88710709080384
20211210,1.288895497133634,723.1023110643762,95.88709649490147
20211211,0.09022606534611448,2.8641351673286408e-06,95.88710858355512
20211212,0.1220156247000408,4.882988272584043e-05,95.88710392998885
20211213,0.9884451670627155,672.7110903305656,95.887096641005
20211214,1.055003994555023,624.8489262961131,95.88710607323603
20211215,1.1892925641659018,647.6854021127718,95.88710301796569
20211216,1.273866008663223,618.1613987009885,95.88708802428349
20211217,1.3213821528343004,669.41277904237,95.8870896793163
20211218,0.09957146662443726,0.005829055112408241,95.88710301796569
20211219,0.13952071578008213,0.0,95.88709305228689
20211220,1.1986958376441528,856.2029413544332,95.88709305228689
20211221,1.3375227485693155,716.7745639683237,95.88706166114088
20211222,1.3811234826762253,716.5474243626834,95.8870882178532
20211223,1.4073680940314126,690.2191903526939,95.88708654703414
20211224,1.1537023860404927,588.9778550384576,95.88708654703414
20211225,0.09197578597895707,0.0003634369481733302,95.88708379012297
20211226,0.12876953987407103,0.0,95.8870997817036
20211227,0.12201982424313197,0.00012257114140084012,95.88708379012297
20211228,0.12332822310484372,0.001223643199482467,95.88710437263005
20211229,0.11820003983567559,0.00025197771938110234,95.88711398659353
20211230,0.12175885263684279,0.011310702895279974,95.88708487149239
20211231,0.11845550170261886,0.013888685901038115,95.88708770412337
